0.00866	0.02625	0.00866	0.02628
0.00868	-0.08044	0.00868	-0.08047
0.00871	-0.17313	0.00871	-0.17316
0.00873	-0.24466	0.00873	-0.24463
0.00875	-0.29041	0.00875	-0.29041
0.00878	-0.30695	0.00878	-0.30695
0.00880	-0.29626	0.00880	-0.29626
0.00882	-0.25903	0.00882	-0.25906
0.00884	-0.19568	0.00884	-0.19571
0.00887	-0.10944	0.00887	-0.10941
0.00889	-0.00403	0.00889	-0.00406
0.00891	0.11163	0.00891	0.11163
0.00893	0.22906	0.00893	0.22906
0.00896	0.33759	0.00896	0.33755
0.00898	0.42599	0.00898	0.42603
0.00900	0.48840	0.00900	0.48840
0.00902	0.51813	0.00902	0.51816
0.00905	0.51682	0.00905	0.51678
0.00907	0.48672	0.00907	0.48676
0.00909	0.43088	0.00909	0.43088
0.00912	0.35291	0.00912	0.35291
0.00914	0.25714	0.00914	0.25714
0.00916	0.14917	0.00916	0.14917
0.00918	0.03720	0.00918	0.03717
0.00921	-0.06882	0.00921	-0.06885
0.00923	-0.15872	0.00923	-0.15875
0.00925	-0.22379	0.00925	-0.22379
0.00927	-0.25778	0.00927	-0.25778
0.00930	-0.25818	0.00930	-0.25818
0.00932	-0.22787	0.00932	-0.22787
0.00934	-0.16928	0.00934	-0.16925
0.00937	-0.09012	0.00937	-0.09012
0.00939	0.00552	0.00939	0.00552
0.00941	0.11227	0.00941	0.11230
0.00943	0.22205	0.00943	0.22208
0.00946	0.32892	0.00946	0.32889
0.00948	0.42322	0.00948	0.42325
0.00950	0.49377	0.00950	0.49377
0.00952	0.53363	0.00952	0.53366
0.00955	0.53934	0.00955	0.53934
0.00957	0.50851	0.00957	0.50851
0.00959	0.44659	0.00959	0.44662
0.00961	0.35944	0.00961	0.35941
0.00964	0.25604	0.00964	0.25604
0.00966	0.14386	0.00966	0.14386
0.00968	0.02780	0.00968	0.02780
0.00971	-0.08347	0.00971	-0.08347
0.00973	-0.18326	0.00973	-0.18320
0.00975	-0.26462	0.00975	-0.26465
0.00977	-0.31873	0.00977	-0.31876
0.00980	-0.34000	0.00980	-0.34000
0.00982	-0.32690	0.00982	-0.32690
0.00984	-0.27991	0.00984	-0.27994
0.00986	-0.20502	0.00986	-0.20505
0.00989	-0.11081	0.00989	-0.11078
0.00991	-0.00742	0.00991	-0.00742
0.00993	0.09750	0.00993	0.09747
0.00995	0.19760	0.00995	0.19757
0.00998	0.28644	0.00998	0.28644
0.01000	0.35681	0.01000	0.35681
0.01002	0.40228	0.01002	0.40228
0.01005	0.41815	0.01005	0.41815
0.01007	0.39941	0.01007	0.39944
0.01009	0.34518	0.01009	0.34521
0.01011	0.26041	0.01011	0.26041
0.01014	0.15347	0.01014	0.15347
0.01016	0.03381	0.01016	0.03378
0.01018	-0.08682	0.01018	-0.08685
0.01020	-0.20108	0.01020	-0.20105
0.01023	-0.30170	0.01023	-0.30170
0.01025	-0.38300	0.01025	-0.38297
0.01027	-0.44077	0.01027	-0.44077
0.01029	-0.47107	0.01029	-0.47110
0.01032	-0.47070	0.01032	-0.47070
0.01034	-0.43753	0.01034	-0.43750
0.01036	-0.37357	0.01036	-0.37357
0.01039	-0.28409	0.01039	-0.28412
0.01041	-0.17847	0.01041	-0.17847
0.01043	-0.06772	0.01043	-0.06775
0.01045	0.03815	0.01045	0.03815
0.01048	0.13052	0.01048	0.13052
0.01050	0.20184	0.01050	0.20181
0.01052	0.24936	0.01052	0.24933
0.01054	0.27011	0.01054	0.27011
0.01057	0.26239	0.01057	0.26239
0.01059	0.22543	0.01059	0.22543
0.01061	0.15930	0.01061	0.15933
0.01063	0.06738	0.01063	0.06744
0.01066	-0.04370	0.01066	-0.04370
0.01068	-0.16208	0.01068	-0.16208
0.01070	-0.27701	0.01070	-0.27701
0.01073	-0.37866	0.01073	-0.37866
0.01075	-0.45853	0.01075	-0.45856
0.01077	-0.51263	0.01077	-0.51263
0.01079	-0.53802	0.01079	-0.53799
